03/9/2006|1|N.N.|Maghreb|found near Los Ancones (ES), body thrown overboard by boat that arrived in Lanzarote (ES)|APDHA
02/9/2006|8|N.N.|Eritrea, Somalia|died of hunger and dehydration on way to Italy, bodies thrown overboard|LR/FE/MNS/PICUM/Unipa/LR
01/9/2006|1|N.N. (man, ±30)|Pakistan|drowned when boat hit rocks near Chania, Crete (GR) on way from Egypt to Italy|KI/FE/NOB
01/9/2006|3|N.N. (1 child; 2 adults)|Sub-Saharan Africa|died following rescue after boat sank off El Hierro, Canary Islands (ES)|ELM/FE/MNS/NOB/Rawstory/PICUM/APDHA
01/9/2006|7|N.N.|unknown|reportedly drowned after boat sank near coast of Crete (GR)|FE/FR-BB
30/8/2006|10|N.N.|unknown|died and thrown overboard on way to Italy; 13 survivors|LR/FE
29/8/2006|132|N.N.|Sub-Saharan Africa|84 drowned in shipwreck near Mauritanian coast of Nouakchott (MR); 48 missing|EP/FE/NOB/News24/MNS/Guardian Un./taz/FR-BB
28/8/2006|1|N.N. (man)|Mali|died of dehydration after being abandoned in the Saharan desert by Moroccan authorities|MNS/Reu./FE/BBC/NOB
27/8/2006|20|N.N.|Africa|15 died of dehydration and thrown overboard into the sea near Mauritania; 5 missing|MNS/FE/EP/BBC/MAG/PICUM/CRIDEM/APDHA
27/8/2006|1|N.N. (man)|Mali|died of dehydration, found on boat sailing from Mauritania to Canary Islands (ES)|APDHA
26/8/2006|1|N.N. (woman)|unknown|body found on vessel intercepted near coast of Malta|MNS/Unipa
26/8/2006|8|N.N.|unknown|bodies found on ship travelling from Senegal to Canary Islands (ES)|APDHA
25/8/2006|1|N.N. (man, ±30)|Eritrea|died of starvation, found in boat that arrived at Portopalo di Capo Passero (IT)|ANSA/FE/LR
24/8/2006|3|N.N. (3 children)|Libya|reportedly died on boat travelling to Italy (IT)|LR
20/8/2006|28|N.N. (1 child; 5 women)|unknown|6 drowned after dinghy capsized near coast of Lampedusa (IT); 22 missing|CDS/IM/MET/LR/FIEI/ST/NOB/Newsaust
20/8/2006|1|N.N. (man)|unknown|reportedly eaten by shark after dinghy capsized near Lampedusa (IT)|IM/LR
20/8/2006|1|N.N. (man)|unknown|died after being thrown overboard while attempting to cross the Strait of Sicily|ST/FE/Unipa
19/8/2006|50|N.N. (8 children; 4 women)|Africa|12 drowned when boat collided with navy ship near Lampedusa (IT); 38 missing|ANSA/CDS/BBC/IM/Reu./GuardianUn./MNS/FE/LR
19/8/2006|30|N.N.|unknown|drowned when boat sank off coast of Lampedusa (IT)|PICUM/AFVIC
17/8/2006|1|Zamira Sadigova (woman, 51)|Azerbaijan|jumped from her 11th floor apartment in Knightswood (GB) out of fear of deportation|TheHerald/IRR
17/8/2006|3|N.N.|unknown|found dead on boat rescued off Canary Islands (ES); 81 survivors|ST/FE/NOB/APDHA
14/8/2006|28|N.N.|Africa|died of hunger and dehydration while travelling from Senegal to Canary Islands (ES)|NOB/APDHA/jW
14/8/2006|1|N.N.|Africa|died of starvation in Mauritanian hospital after being rescued at sea from boat on way to Spain|NOB/APDHA
12/8/2006|28|N.N.|Africa|died of starvation in boat that had been rerouted by Spanish coast guards|ST/ELM/FE
12/8/2006|5|N.N.|Maghreb|4 died of starvation and were thrown overboard from boat on way to Spain, 1 died in hospital in Morocco|APDHA
12/8/2006|1|Pierre Palmaba Kabamba (man, 61)|Congo|jumped out of 5th floor window of induction centre for asylum seekers in Margate (GB)|IRR
11/8/2006|15|N.N.|Senegal|died of injures following gas cannister explosion on ship from Dakar (SN), bodies thrown overboard|MNS/ST/FE/ELM/Boston/NOB/APDHA/DS
11/8/2006|3|N.N.|Senegal|died of injures following gas cannister explosion on ship from Dakar (SN)|MNS/ST/FE/ELM/Boston/NOB/APDHA
06/8/2006|1|N.N.|Morocco|died in detention centre in Bologna (IT), death sparked a revolt|ST
06/8/2006|1|N.N. (man, 24)|Africa|reportedly drowned after falling from boat during repatriation from the Netherlands|VK
06/8/2006|1|Mohamed Aloui (man, 33)|Tunisia|overdosed on anti-epileptic medication in Bologna detention centre (IT), was not epileptic|MP/ADUC/SAP/AFFIT/GLOPRO/LESP/ILD
05/8/2006|1|N.N. (man)|North Africa|found by police officer on Caleta del Mero beach (ES)|TS/APDHA
04/8/2006|2|N.N. (1 man)|unknown|1 dead, 1 thrown overboard from boat intercepted off Tenerife (ES); 66 survivors|TS/ELM/FE/ST/NOB/APDHA
02/8/2006|5|N.N.|China|died in car accident trying to escape police in Germany after being smuggled from Czech Republic|Berliner Ztg/MOZ/Tagesspiegel
01/8/2006|28|N.N.|Sub-Saharan Africa|drowned trying to reach Canary Islands (ES), bodies washed up near coast of Blibilat, Laayoune (EH)|ELM/FE/BBC/TS/ST/NOB/APDHA
01/8/2006|1|Van N. (man, 29)|Vietnam|died in car accident in Dannenreich (DE) while fleeing police|BF/VK/IN
01/8/2006|1|Duc N. (man, 24)|Vietnam|died in car accident in Dannenreich (DE) while fleeing police|BF/VK/IN
01/8/2006|1|Thi N. (woman, 23)|Vietnam|died in car accident in Dannenreich (DE) while fleeing police|BF/VK/IN
Aug 06|1|Karol (girl, 18 months)|Sierra Leone|died of starvation travelling from Libya to Lampedusa (IT), parents threw her overboard|ANSA/LR
Aug 06|2|N.N. (±7)|unknown|reportedly died of starvation on way to Lampedusa (IT), bodies thrown overboard|ANSA/LR
Aug 06|4|N.N.|Senegal|died in Mauritanian hospital after gas canister exploded on ship from Dakar (SN)|MNS/ST/FE/ELM/Boston/NOB
Aug 06|1|Modjtaba Farahian (man, 28)|Afghanistan|suicide out of fear of deportation at his house in Vlissingen (NL)|Oz
30/7/2006|2|N.N.|unknown|reportedly died of sunstroke, bodies found on boat in Los Cristianos (ES)|NOB/TS
30/7/2006|1|N.N. (man)|unknown|died of starvation at hospital in Palermo (IT) after shipwreck in Lampedusa|IPL/LR/FE/ST/NOB
29/7/2006|13|N.N.|unknown|reportedly died of starvation on boat drifting off Lampedusa (IT); 14 survivors|BBC/IPL/FE/LR/ST/MNS/NOB/Unipa
29/7/2006|17|N.N. (7 children; 5 women; 5 men)|unknown|17 drowned in shipwreck near coast of Malta; 12 rescued by Italian vessel|MNS/LR/FE/IPL/ST/NOB/MM/Unipa
28/7/2006|2|N.N. (2 men)|Sub-Saharan Africa|drowned during rescue operation when boat was intercepted near Tenerife (ES)|MNS/ELM/FE/ST/NOB/Pravda/APDHA/taz/jW
28/7/2006|2|N.N.|Sub-Saharan Africa|died on rescue ship after boat was intercepted near Tenerife (ES)|MNS/ELM/FE/Pravda/NOB/APDHA/taz/jW
28/7/2006|34|N.N.|unknown|12 drowned in shipwreck in Senegalese waters on way to Spain; 22 missing|APDHA
27/7/2006|1|N.N.|unknown|died of starvation, found on boat that arrived in Canary Islands (ES); 111 survivors|ST/APDHA
26/7/2006|17|N.N.|Sub-Saharan Africa|reportedly drowned when boat sank near Mahdia (TN) on way to Italy|ST/ELM/FE/Reu./IPL
26/7/2006|1|Rahman Sadedim (boy, 2)|Macedonia|died of pneumonia after not receiving medical care in Sweikhuizen asylum centre in Geeuwenbrug (NL)|VK
25/7/2006|2|N.N.|Asia|died in explosion in minefield in Evros (GR) while trying to cross Turkish-Greek border|PICUM/KI/MNS/NOB
24/7/2006|2|N.N.|Sub-Saharan Africa|died of hypothermia on boat in Gran Canaria (ES); 48 survivors|MNS/ELM/FE/ST/BBC/PICUM/NOB/APDHA/taz
24/7/2006|3|N.N. (1 woman, 24; 2 men)|unknown|reportedly drowned, bodies found on beach in Gela (IT)|ST/FE/CDS/IPL
23/7/2006|4|N.N.|Sub-Saharan Africa|died of starvation, bodies thrown overboard from boat that reached Gran Canaria (ES); 48 survivors|APDHA
23/7/2006|4|N.N.|Sub-Saharan Africa|suicide, jumped overboard while travelling to Gran Canaria (ES)|APDHA
22/7/2006|2|N.N. (2 men)|Sub-Saharan Africa|died of starvation at hospital in Tenerife (ES) after rescue at sea|ST/FE/ELM/PICUM/APDHA
22/7/2006|2|N.N.|unknown|found aboard boat rescued on way to Canary Islands (ES)|ST
21/7/2006|1|N.N. (man)|Sub-Saharan Africa|found on boat that arrived at Los Cristianos, Tenerife (ES); 43 survivors|MNS/ELM/FE/PICUM/APDHA
18/7/2006|1|Adams John (baby, 7 months)|unknown|reportedly died of heart failure caused by hypothermia after arrival in Fuerteventura (ES)|PICUM/ELM/MNS/ST/FE/NOB/APDHA
16/7/2006|1|N.N. (woman)|Russia|suicide, asylum seeker at immigration registration centre in Pabrade (LT)|MNS
07/7/2006|9|N.N. (1 child)|unknown|bodies found on coast of Canary Islands (ES)|APDHA
07/7/2006|3|N.N. (3 men)|Africa|died of dehydration in the Mediterranean Sea, found when boat arrived in Tenerife (ES)|PICUM/MNS/ST/FE/EP/NOB/APDHA/jW
06/7/2006|3|N.N. (1 child, ±3; 1 w, ±30; 1 m)|Sub-Saharan Africa|drowned while travelling to Canary Islands (ES), found by fishermen off Cape Bojador, Western Sahara|MNS/PICUM/LV/ICARE/APDHA
05/7/2006|1|Abiy Fessfha Abebe (man, 35)|Ethiopia|suicide, hanged himself at Greenbank accommodation centre, Liverpool (GB) after asylum claim was rejected|IRR/icliverpool
03/7/2006|30|N.N.|Sub-Saharan Africa|26 drowned in shipwreck near Laayoune (EH) on way to Canary Islands (ES); 4 missing|Vita/MNS/PICUM/ST/ELM/IPL/NOB/AFVIC/APDHA
03/7/2006|3|N.N.|Sub-Saharan Africa|reportedly shot by guards while climbing border fence to enter the Spanish enclave of Melilla (ES)|ST/FE/ELM/ICARE/Vita/PICUM/IPL/MP/NOB/AI
Jul 06|11|N.N.|Africa|died during attempt to reach Canary Islands (ES) from Mauritania|ST
Jul 06|30|N.N.|Africa|drowned when boat sank off Western Sahara, bodies surfaced in the Atlantic Ocean|NYtimes
29/6/2006|16|N.N.|Morocco|3 drowned in shipwreck 200 km from Laayoune (EH) on way to Spain; 13 missing|MNS/APDHA
29/6/2006|9|N.N.|Africa|drowned when boat sank, bodies found 60 miles north of Laayoune (EH)|ABC
27/6/2006|2|N.N.|unknown|found dead on fishing boat near coast of Malta on way to Italy; 266 survivors|EB/ST/FE
27/6/2006|3|N.N.|Sub-Saharan Africa|reportedly drowned while travelling to Canary Islands (ES)|ELM
26/6/2006|5|N.N. (3 children; 2 adults)|unknown|drowned in shipwreck, found by Turkish coast guard near Kusadasi (TR)|ST/TP/NCAs
19/6/2006|1|Majid Samari (man, 37)|Iran|suicide, hanged himself in asylum centre in Hanstholm (DK) after asylum claim was rejected|CPH/MNS/NR/UNHCR
12/6/2006|1|N.N. (man, ±25)|India|stowaway, died of heat exhaustion in back of truck in Essex (GB)|BBC/essexchronicle/GuardianUn./PICUM/NOB/IRR
10/6/2006|1|Aleksey Baranovsky (man, 34)|Ukraine|died due to neglect and chronic blood loss at Rye Hill prison (GB), was self-harming in protest at pending deportation|NCADC/UNHCR/IRR
09/6/2006|11|N.N.|Africa|3 drowned in shipwreck due to overcrowding on boat near coast of Malta; 8 missing|LR/Le Monde/GuidaS/MNS/ST/Reu./FE/NOB/Unipa
06/6/2006|1|N.N. (boy, 6)|Somalia|drowned after boat sank with 22 migrants on board approximately 2.5 km from Samos (GR)|PICUM/KI/NCAs/ST/MNS/FE/NOB/TP
05/6/2006|1|N.N.|Maghreb|body found on boat near Cabo de Gata (ES)|APDHA
04/6/2006|15|N.N.|unknown|1 drowned after boat capsized 111 miles off coast of Malta; 14 missing|FE/ST/NOB/Unipa
04/6/2006|1|Cams (25)|Congo|drowned trying to swim to the Spanish enclave of Ceuta (ES)|EP
04/6/2006|1|Joseph (28)|Congo|drowned trying to swim to the Spanish enclave of Ceuta (ES)|EP
03/6/2006|4|N.N. (4 men)|unknown|bodies found off coast of Ragusa (IT)|ST/FE/NOB
02/6/2006|15|N.N.|unknown|drowned after shipwreck in the Mediterranean Sea on way to Europe|MNS
Jun 06|1|Dejere Kebede-Tulu (man, 25)|Ethiopia|championship runner found dead in his flat in London (GB); very poor living conditions as possible cause of death|IRR/Telegraph/Independent
30/5/2006|1|N.N.|Moldova|died crossing minefield on Turkish-Greek border|IMK
30/5/2006|7|N.N.|unknown|bodies repatriated from Spain to Morocco with other 433 migrants|APHDA
19/5/2006|42|N.N. (±25)|Afghanistan, Bangladesh|stowaways, died when truck crashed into parked trailer on highway near Osmaniye (TR)|FECL/IPL/Ya.N/PICUM/MNS/FE/TDN/NOB/AFP
18/5/2006|7|N.N.|unknown|found on boat caught up in a storm near Sfax (TN) on way from Libya to Italy|IPL/ST/FE/Unipa
15/5/2006|1|Ese Elizabeth Alabi (woman, 29)|Nigeria|died in Papworth Hospital, Cambridge (GB) after being denied a heart transplant due to her nationality, mother of 3|IRR/BBC
13/5/2006|37|N.N.|unknown|11 found mummified in boat drifting in the Atlantic Sea near the Caribbean on way to Spain; 26 missing|MNS/IRR/IPL/ST/FE/EP/NOB/APDHA
13/5/2006|1|Sivanathan Gowthaman (man, 29)|Sri Lanka|jumped under train in Bedhampton (GB) after losing work permit and having asylum claim rejected|TheNews/IRR
11/5/2006|1|Asif Azmad (boy, 17)|Afghanistan|reportedly a stowaway, found hidden under vehicle on the A3 highway near Clanfield (GB)|IRR
08/5/2006|1|N.N. (woman, 57)|China|suicide, hanged herself in detention centre in Neuss (DE) out of fear of deportation|ProAsyl/PICUM/Hiergeb
02/5/2006|2|N.N. (men)|unknown|1 drowned during shipwreck near Kusadasi (TR) while travelling to Greece; 1 missing|ST/IPL/MNS/NOB/Pravda/AFP
May 06|1|Seiny Dabo (man)|Africa|died of starvation on boat travelling from Cape Verde to Canary Islands (ES)|VK
May 06|1|Bouba Cisse (man)|Africa|died of starvation on boat travelling from Cape Verde to Canary Islands (ES)|VK
May 06|1|Diaw Sunkar Diemi (man)|Africa|died of starvation on boat travelling from Cape Verde to Canary Islands (ES)|VK
May 06|8|N.N. (8 men)|Senegal, Gambia, G Bissau|died of starvation on boat travelling from Cape Verde to Canary Islands (ES)|VK
27/4/2006|1|S. D. (man, 31)|Morocco|died of asthma attack while awaiting expulsion from detention centre in the Spanish enclave of Ceuta (ES)|ST/FE/ELM/NODO50
25/4/2006|1|N.N. (man, 40)|Algeria|body found at El Tarajal (ES) after attempting to reach the Spanish enclave of Ceuta (ES)|APDHA
25/4/2006|25|N.N.|unknown|drowned in shipwreck near Kenitra (MA) while trying to reach Spain|APDHA
23/4/2006|1|N.N. (man, ±24)|Asia|stowaway, fell from truck and was dragged along the A14 highway in Cambridgeshire (GB)|IRR
14/4/2006|1|Dominique Koumadio (man, 30)|Africa|shot by police during street riot in Dortmund (DE)|Sparta
04/4/2006|34|N.N.|unknown|drowned in shipwreck while travelling from Mauritania to Canary Islands (ES)|ST/FE/ELM/NOB/APDHA
Apr 06|1|Mohammed Yussif (man, 28)|Sub-Saharan Africa|drowned in shipwreck near Lampedusa (IT) while attempting to re-enter Italy|BorderlineEU
Apr 06|1|Danielle Dominy (woman, 30)|Brazil|suicide, drank antifreeze fearing separation from daughter by immigration officials in Werrington, Cornwall (GB)|IRR
18/3/2006|3|N.N.|unknown|bodies found on shore of Cabo Blanco (ES)|APDHA
17/3/2006|13|N.N. (13 young people)|Africa|disappeared while travelling from Laayoune (EH) to Canary Islands (ES)|ST/AFVIC/APDHA
16/3/2006|1|N.N.|Sub-Saharan Africa|found by Guardia Civil near port of the Spanish enclave of Melilla (ES)|ST
15/3/2006|26|N.N. (26 men)|Sub-Saharan Africa|drowned in Mauritanian waters while travelling to Spain, bodies retrieved by Spanish ship|MAG/ST/FE/ELM/NOB/APDHA/VK
12/3/2006|12|N.N.|Sub-Saharan Africa|found dead on boat drifting near Cape Verde islands on way to Canary Islands (ES)|MNS/PUB/APDHA
09/3/2006|1|Naser Al Shdaida (man, 36)|Syria|suicide, lay down under train in London (GB) out of fear of deportation after asylum claim was rejected|IRR/Streatham
07/3/2006|45|N.N.|Africa|drowned after 2 boats capsized while travelling to Spain, one crashed with coast guard vessel|MAG/NRC/IND/ST/FE/ELM/NOB/APDHA/MNS
07/3/2006|3|N.N.|unknown|stowaways, found dead in Bari (IT) in truck that had come from Durazzo (AL)|ST/LR/FE
05/3/2006|1|N.N. (man)|unknown|drowned in shipwreck off Ahrax Point (MT) on way to Italy, having fled from Hal Far and Safi detention centres (MT)|ST/NOB
05/3/2006|9|N.N.|unknown|reportedly drowned in shipwreck near Malta on way to Italy, having fled from Hal Far and Safi detention centres (MT)|ST/NOB/Unipa
04/3/2006|1|N.N.|Gambia|drowned trying to reach coast of Tenerife (ES)|APDHA
22/2/2006|16|N.N.|Morocco|died of hypothermia, starvation and epilepsy in the Alboran Sea while travelling to Spain|AFVIC
22/2/2006|4|N.N.|unknown|stowaways, died of asphyxiation on a ship travelling from Ivory Coast to Canary Islands (ES)|ST/MNS/APDHA
21/2/2006|6|N.N.|Africa|drowned after boat from Anjouan (KM) sank on its way to Mayotte (FR); 6 missing|Mayotte sans frontières
21/2/2006|7|N.N. (6 pregnant women)|Africa|drowned after boat from Comoros (KM) sank on way to Mayotte (FR) where they wanted to give birth|Mayotte sans frontières
20/2/2006|1|Yadav Krishnakumar (child)|Sri Lanka|died of dehydration and lack of medical aid in Fairfield Hospital (GB)|Manchester
19/2/2006|12|N.N. (1 young woman; 11 young m)|Morocco|drowned after boat carrying 32 passengers from Jebel Boudinar (MA) capsized off Almería (ES)|AFVIC
19/2/2006|1|N.N. (25)|Afghanistan|drowned after dinghy carrying 6 Afghans sank near Chios (GR) on way from Turkey|ST/FE/KI
19/2/2006|2|N.N.|unknown|drowned after boat carrying 24 passengers capsized near Alboran Island (ES)|MNS/ST/APDHA/NOB
18/2/2006|9|N.N.|unknown|reportedly drowned in shipwreck off coast of Libya while travelling to Italy|ST
15/2/2006|1|N.N. (woman)|unknown|froze to death while crossing the Bulgarian-Greek border|ST/MNS
13/2/2006|1|N.N.|Afghanistan|died of shock after cousin was beaten up by border guards in Patras (GR)|ST/MNS
10/2/2006|1|Taufik Al-Karazeh (man, 27)|Syria|suicide, asylum seeker hanged himself at his home in Rochdale (GB) out of fear of deportation|IRR/RochdaleObs
Feb 06|2|N.N. (2 men, ±27)|Pakistan|trafficker cut their throats while crossing Iranian-Turkish border because they collapsed and couldn't keep going|witness (Sarfraz Ali Khan)
Feb 06|1|N.N. (man, ±30)|Bangladesh|died, abandoned by group after breaking leg while running from Iran to Turkey|witness (Sarfraz Ali Khan)
30/1/2006|9|N.N.|unknown|disappeared, reportedly drowned near Algerian coast while attempting to reach Spain|ST/Aujourd’hui/FE
30/1/2006|1|Salehdeim Fahssahi (man, 38)|Algeria|died in arson attack on detention centre in Schrassig (LU)|Odysseus/PlaZa
24/1/2006|1|Nuur Saed (man, 22)|Somalia|died after falling from balcony at his home in Plumstead (GB) while attempting to escape police|IRR
23/1/2006|8|N.N.|Morocco|3 drowned after boat capsized off coast of Al Hoceima (MA); 5 missing|AFVIC/MNS/ST/APDHA
21/1/2006|3|N.N.|Pakistan, Bangladesh|froze in dinghy travelling from Turkey to Greece carrying migrants from Pakistan and Bangladesh|ST/KI/FE/NOB
19/1/2006|1|Bereket Yohannes (man, 26)|Eritrea|suicide, hanged himself in Harmondsworth removal centre (GB) out of fear of deportation|ST/NCADC/IRR/NOB
11/1/2006|1|N.N.|Iraq|died of heart attack, fearing deportation while in police custody in Athens (GR)|MNS
07/1/2006|1|N.N. (man)|Morocco|shot by police while trying to enter the Spanish enclave of Melilla (ES)|ELM
04/1/2006|1|N.N. (man)|unknown|drowned while swimming to Lesbos (GR) after boat sank 80 miles off coast|NOB/MNS/ST/KI/FE
03/1/2006|1|Ousmane Sow (man, 20)|Guinea|hunger strike, died of dehydration in Altstätten prison (CH)|NR
01/1/2006|1|Mhedy Aliy (man, 30)|Tunisia|died in detention centre at Pian del Lago (IT)|ILM/MP/Lib
2006|1|Ali Amen Nader (man)|Yemen|murdered by Yemeni authorities after asylum claim was rejected in the Netherlands|IHRC
27/12/2005|1|N.N.|Morocco|drowned, found by scuba diver and retrieved by Spanish authorities|ST
25/12/2005|1|N.N. (man, 30)|Morocco|drowned, found near plastic bins he had used to try to cross Spanish waters|ST/ELM/FE
24/12/2005|1|N.N.|unknown|drowned, found by authorities on beach in Cádiz (ES)|MNS/ST/FE/ELM
24/12/2005|1|N.N.|Morocco|drowned, found by authorities on beach in Cádiz (ES)|ST/FE/ELM
21/12/2005|2|N.N.|Nigeria|stowaway, died after being thrown from cargo ship during journey to Kallo (NL)|MNS/News24/FE/VK
19/12/2005|30|N.N.|Mauritania, Senegal|4 drowned after vessel capsized off Canary Islands (ES); 26 missing, reportedly drowned|MNS/ST/NOB
10/12/2005|1|N.N. (man)|Africa|found dead by Spanish authorities on boat in the Strait of Gibraltar|Exodus
10/12/2005|22|N.N.|Africa|reportedly drowned in the Strait of Gibraltar while travelling by boat to Spain|Exodus
09/12/2005|2|N.N.|unknown|blown up in minefield at Turkish-Greek border, bodies found by authorities in Kastanies, Evros (GR)|MNS/KI/FE
08/12/2005|1|Mohammed Hanif (man, 27)|Bangladesh|suicide at asylum centre in Hechtel-Eksel (BE), had tried to kill himself twice before|UE
30/11/2005|1|N.N.|unknown|drowned, found in advanced state of decomposition on beach in Tarifa (ES) by Spanish Guardia Civil|ST
28/11/2005|18|N.N.|Sub-Saharan Africa|6 drowned after boat capsized off coast of Gran Canaria; 12 missing|MNS/ST/FE/ELM/ABC/Raz/MUGAK
28/11/2005|1|N.N. (man)|unknown|shot by police after refusing to stop at Carikci checkpoint (TR)|FE
27/11/2005|22|N.N.|Africa|drowned, reportedly fell overboard off coast of Almería (ES)|MNS/ST/FE/ELM/NOB/PICUM
27/11/2005|1|N.N.|Africa|found off coast of Almería (ES) on boat carrying 36 migrants|MNS/ST/FE/ELM
25/11/2005|1|N.N. (boy, 4)|Romania|died after falling out of window at Villa Salus reception centre, Bologna (IT)|LR
25/11/2005|3|N.N. (3 men)|Asia|died of hypothermia while attempting to cross Slovak-Ukrainian border|State Border Service (UA)
24/11/2005|20|N.N.|unknown|drowned in shipwreck near coast of Sicily (IT)|FE/LR/NOB
23/11/2005|1|N.N. (man, 27)|unknown|jumped from balcony in Den Haag (NL) out of fear of arrest and deportation|MAG/PICUM/Oz/NU
18/11/2005|9|N.N.|Africa|drowned after boat capsized off coast of Sicily, ignored by Maltese coast guard|LR/MP/AD/MNS/ST/FE/CDS/NOB/Unipa
15/11/2005|1|N.N. (man, 20)|unknown|stowaway, driver lost control of truck attempting to escape police in Preveza (GR)|KI/FE
12/11/2005|1|Delroy Edwards (man, 43)|Jamaica|murdered in Kingston (JM) 9 days after deportation from Great Britain|IRR/WIKI
10/11/2005|1|Lizwane Ndlovu (woman, 29)|Zimbabwe|died in Birmingham hospital (GB) after release from Yarl's Wood removal centre (GB)|IRR
02/11/2005|30|N.N.|unknown|12 drowned after boat with 36 migrants capsized near Cesme (TR); 18 missing|MNS/ST/Ya.N/KI/FE/NOB
31/10/2005|2|N.N.|Sub-Saharan Africa|found dead on vessel off coast of Adra near Almería (ES)|MNS/ST
26/10/2005|1|Maribel M. Rodriguez (woman, 30)|Dominican Republic|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Kemal Sahin (man, 51)|Turkey|beaten to death by security guards while resisting deportation at friend's home|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Taras Bilyk (man, 30)|Ukraine|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Mehmet Avar (man, 41)|Turkey|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Vladislav Leniev Petrov (man, 31)|Bulgaria|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Lofti Al Swaee (man, 32)|Libya|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Robert Jules Arah (man, 34)|Suriname|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Naiva Apensa (man, 43)|Suriname|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Gheorge Sas (man, 21)|Romania|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Oksana Nynych (woman, 29)|Ukraine|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
26/10/2005|1|Dato Khidiritsj Kasojef (man, 20)|Georgia|died in a fire at detention centre at Schiphol, Amsterdam Airport (NL)|LR/MAG/MNS/ST/VK/Vivre/ASKV/FE/PICUM/NRC
25/10/2005|7|N.N.|Africa|drowned after vessel capsized off coast of Malta|MNS/MM/FE/NOB
25/10/2005|1|N.N.|unknown|found by Greek coast guard aboard boat travelling to Italy with 150 migrants|NOB
21/10/2005|1|Michail Sh. (man, 32)|Russia|suicide, hanged himself with a bedsheet while in police custody in Hamburg (DE)|ARI
12/10/2005|1|N.N.|unknown|drowned while attempting to swim to Adra (ES)|ST/ELM/FENOB
06/10/2005|6|N.N.|Sub-Saharan Africa|died attempting to enter the Spanish enclave of Melilla (ES)|MNS/AFVIC/VK/LR/FE/ELM/NOB/AI
04/10/2005|1|Yankuba Ceesay (man, 18)|Gambia|found dead in security cell in Linz (AT) after hungerstrike in fear of deportation|TheStandard/NR/MNS/ORF/PICUM/WIKI
01/10/2005|1|N.N. (man, 38)|Algeria|died in Lausanne (CH) shortly after leaving detention centre, after being beaten in expulsion attempt|Le Matin/Vivre
01/10/2005|17|N.N.|unknown|3 drowned after boat capsized off Fuerteventura (ES) during rescue attempt; 14 missing|ST/MUGAK/ABC/Raz
01/10/2005|1|Hassan Mohammad (man, 30)|Afghanistan|jumped out of 5-storey building in the Netherlands out of fear of deportation, had assisted friend's suicide|VK/ADUC/Diario de Noticias/Diario de Navarra
01/10/2005|2|N.N. (1 boy, 8; 1 woman, 35)|unknown|asked friend to push them out of 5-storey building in the Netherlands out of fear of repatriation|VK
Oct 05|1|Suleiman Dialo (man, 30)|Guinea|suicide, asylum seeker suffering from depression in Newcastle (GB)|CpGreat Britain
Oct 05|11|N.N.|unknown|shot by Spanish and Moroccan police while trying to climb fences into the Spanish enclaves of Ceuta and Melilla (ES)|APDHA/Chabacka
29/9/2005|1|N.N. (man, 30)|Africa|drowned during mass disembarkment, found off coast of Agrigento (IT)|LR
28/9/2005|5|N.N.|Sub-Saharan Africa|shot by Moroccan border guards while attempting to enter the Spanish enclave of Ceuta (ES)|NR/NRC/VK/NOB/AI/Terra
27/9/2005|34|N.N.|unknown|drowned after boat capsized in stormy waters off north coast of Cyprus|ILM/NOB
27/9/2005|1|N.N. (man, 20)|Palestine|drowned after jumping off boat that had been stranded near Marina di Palma, coast of Sicily (IT)|LS/GDS
21/9/2005|18|N.N.|Sub-Saharan Africa|drowned off coast of Morocco, near Dakhla (EH), while travelling to Canary Islands (ES)|AFVIC/NOB
21/9/2005|4|N.N.|Africa|found dead off coast of Tunisia on boat that had been travelling from Libya to Italy|PICUM
19/9/2005|1|N.N.|Syria|shot by Turkish coast guard while on boat travelling to Greece|MNS/SP/NOB
